Orchestration architecture,Orchestration algorithm,Edge devices count,Total tasks execution delay (s),Average execution delay (s),Total tasks waiting time (s),Average waiting time (s),Number of generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average CPU usage (%),Average CPU usage (Cloud) (%),Average CPU usage (Edge) (%),Average CPU usage (Mist) (%),Energy consumption of computing nodes (Wh),Average energy consumption (Wh/Computing node),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Data center),Mist energy consumption (Wh),Average Mist energy consumption (Wh/Device),WAN energy consumption (Wh), MAN energy consumption (Wh), LAN energy consumption (Wh),WiFi energy consumption (Wh), LTE energy consumption (Wh), Ethernet energy consumption (Wh),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
EDGE_AND_CLOUD,TRADE_OFF,500,5393.25,0.375,104.055,0.0072,35000,14382,0,13999,0,6619,0,4290,2851,23710,11531,0,0,561.6716923077139,82.6029230769219,561.6716923077139,90676.5000001013,0.0,0.0,773.0812276743654,0.3966,1.108,29.9673,0,2519.8904,4.9899,2240.005,2240.005,174.8854,43.7214,105,0.21,15.8538,0,130.608,65.6559,80.688,0,0,33.4598,98.9819,-1.0,[99.03616492444445- 98.6306704- 99.03928286222224- 98.66477066666667- 99.03797838222222- 97.44284444444445- 99.03888218666668- 99.04458225777779- 98.6379776- 99.03836807111114- 99.04017054222223- 99.04737543111113- 98.67207786666667- 99.04015427555557- 98.70861386666667- 98.62579893333336- 99.04233031111112- 99.04478787555557- 97.44284444444445- 98.68912800000001- 99.04411123555558- 97.44284444444445- 99.03959136000002- 99.04749985777778- 99.04668794666668- 98.65746346666667- 98.65502773333334- 98.64284906666667- 99.04432784000002- 99.03706359111112- 99.04033848888889- 98.62579893333336- 98.59900586666667- 97.44284444444445- 98.6598992- 99.04095548444445- 97.44284444444445- 98.6306704- 97.44284444444445- 97.44284444444445- 99.03781599999999- 99.04071191111113- 99.03967255111112- 99.04155093333334- 99.03857911111112- 99.04313152000002- 97.44284444444445- 99.03567777777778- 99.04393272888889- 99.03907724444446- 99.0364084977778- 99.04111786666668- 98.65502773333334- 99.03502824888889- 97.44284444444445- 99.03486586666668- 97.44284444444445- 99.03988359111112- 99.04532382222223- 97.44284444444445- 97.44284444444445- 97.44284444444445- 99.04042496000002- 99.04082007111111- 99.03946151111113- 99.04131806222223- 98.6306704- 99.04432241777778- 99.04317489777777- 99.04189196444446- 97.44284444444445- 99.04332643555557- 99.03906097777778- 97.44284444444445- 98.64772053333333- 97.44284444444445- 99.04084718222224- 98.66477066666667- 97.44284444444445- 99.04205434666669- 99.03632730666666- 99.03584016- 99.04429530666668- 99.04476618666669- 99.04508567111112- 97.44284444444445- 99.04116110222222- 99.03829230222222- 99.04036003555555- 99.03993781333334- 98.64284906666667- 97.44284444444445- 99.03938574222224- 97.44284444444445- 99.04315863111111- 97.44284444444445- 99.03990542222222- 97.44284444444445- 98.616056- 99.03860622222224- 97.44284444444445- 98.70374240000001- 98.65015626666667- 99.04700186666668- 97.44284444444445- 99.03567777777778- 99.03807041777777- 99.03978085333334- 99.03992696888889- 98.60387733333334- 99.04281760000002- 99.04201639111112- 99.03494705777779- 99.04305575111113- 97.44284444444445- 99.04028426666667- 99.03952101333334- 99.04392174222222- 99.03689564444444- 98.616056- 99.04283372444445- 99.0364084977778- 99.04221130666667- 99.03873079111112- 99.03866572444446- 99.04020307555557- 98.62092746666667- 97.44284444444445- 99.04015427555557- 99.04426291555555- 98.68425653333334- 99.04658506666668- 98.6598992- 98.66233493333334- 98.65015626666667- 99.04128567111113- 98.6379776- 99.04667710222223- 99.04618453333333- 98.616056- 98.64041333333333- 97.44284444444445- 99.04138855111113- 99.03592135111113- 97.44284444444445- 98.66477066666667- 99.03665207111112- 99.04133432888891- 99.04659591111113- 99.03985662222223- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502- 99.47064056939502],[]
