Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average wainting time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Fog),Tasks successfully executed (Fog),Total tasks executed (Edge),Tasks successfully executed (Edge),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Fog) (%),Average VM CPU usage (Edge) (%),Energy consumption (Wh),Average energy consumption (Wh/Data center),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Fog energy consumption (Wh),Average Fog energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
CLOUD_ONLY,TRADE_OFF,100,747.4725,0.6795,237.0575,0.2155,1100,1078,22,22,0,0,0,1100,1078,0,0,0,0,2200.0,1100.0,2200.0,1149.4999999999925,0.0,0.0,4.179999999999973,0.0887,6.4727,0,0,1.9226,0.0187,0.8773,0.8773,0.201,0.1005,0.8443,0.0084,0,17.4418,99.952,-1.0,[99.95511675485008- 99.95511675485008- 99.95511675485008- 99.95628853615521- 99.95511675485008- 99.92610934744268- 99.95511675485008- 99.92610934744268- 99.95628853615521- 99.92610934744268- 99.92610934744268- 99.95511675485008- 99.92610934744268- 99.92610934744268- 99.95511675485008- 99.95628853615521- 99.95511675485008- 99.92610934744268- 99.95628853615521- 99.95511675485008- 99.95628853615521- 99.92610934744268- 99.95511675485008- 99.95511675485008- 99.95511675485008- 99.95628853615521- 99.95511675485008- 99.92610934744268- 99.95628853615521- 99.92610934744268- 99.96465444444445- 99.96465444444445- 99.96557722222222- 99.96557722222222- 99.94181111111111- 99.96465444444445- 99.96465444444445- 99.94181111111111- 99.96465444444445- 99.96465444444445- 99.96557722222222- 99.96465444444445- 99.94181111111111- 99.96557722222222- 99.96465444444445- 99.96465444444445- 99.96465444444445- 99.96557722222222- 99.96465444444445- 99.96465444444445],[]
