Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average waiting time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Edge) (%),Average VM CPU usage (Mist) (%),Energy consumption (W),Average energy consumption (W/Data center),Cloud energy consumption (W),Average Cloud energy consumption (W/Data center),Edge energy consumption (W),Average Edge energy consumption (W/Data center),Mist energy consumption (W),Average Mist energy consumption (W/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
MIST_ONLY,TRADE_OFF,100,6183.81,1.7153,0,0,7000,639,5422,355,23,104,457,0,0,0,0,3831,3350,105.84933333333888,0.0,105.84933333333888,3761.0000000001364,0.0,0.0,294.69381688466115,17.2205,0,0,17.7945,846.674,8.3007,0,0,0,0,846.674,8.4667,10,32.6907,81.3335,136.0,[98.31397925925926- 67.36178962962963- 53.64334814814814- 77.98988444444446- 91.98037333333333- 69.40427259259259- 0.0- 0.0- 0.0- 0.0- 97.28645333333333- 69.93956740740742- 92.89255703703704- 0.0- 0.0- 51.23993481481406- 90.16227555555555- 63.29515259259259- 0.0- 71.44125037037037- 35.22713481481475- 74.19053629629629- 0.0- 0.0- 3.138743703703483- 0.0- 98.35674074074075- 85.03750518518518- 30.976023703703742- 68.63685333333332- 98.55747645494087- 93.29565899205579- 100.0- 99.8689564686006- 99.98609089111758- 99.93447823430031- 89.23536521801645- 100.0- 65.55618911535272- 93.29385941263166- 97.50330709227507- 79.36309267047696- 95.99197490923468- 69.5657846256156- 99.96229645206513- 91.15431674395198- 99.68009049570438- 99.93447823430031- 89.97993727308673- 99.96229645206513],[524.0- 275.0- 381.0- 136.0- 484.0- 442.0- 263.0- 365.0- 549.0- 235.0]
