Orchestration architecture,Orchestration algorithm,Edge devices count,Total tasks execution delay (s),Average execution delay (s),Total tasks waiting time (s),Average waiting time (s),Number of generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average CPU usage (%),Average CPU usage (Cloud) (%),Average CPU usage (Edge) (%),Average CPU usage (Mist) (%),Energy consumption of computing nodes (Wh),Average energy consumption (Wh/Computing node),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Data center),Mist energy consumption (Wh),Average Mist energy consumption (Wh/Device),WAN energy consumption (Wh), MAN energy consumption (Wh), LAN energy consumption (Wh),WiFi energy consumption (Wh), LTE energy consumption (Wh), Ethernet energy consumption (Wh),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
ALL,ROUND_ROBIN,100,23528.625,5.6074,1057.5,0.252,7000,3935,0,1753,0,1208,0,524,524,372,363,5978,3026,9193.0,14003.0,9193.0,105542.75000001193,12956.0,0.0,1018.817574907563,11.4511,0.9109,17.8563,11.5201,1878.2606,18.4143,1753.8583,1753.8583,31.5469,31.5469,92.8554,0.9286,9530.8109,0,41.8755,34.719,9537.406,0,0,31.3874,92.4995,-1.0,[89.51097617777776- 88.52503359999987- 89.30142047999988- 92.34774602666656- 89.13912753777775- 87.77922773333319- 91.80786878222216- 88.28346986666664- 88.47600213333324- 95.90218588444445- 90.03452019555553- 89.5768033777777- 95.93869438222221- 89.31139135999997- 95.83729781333332- 96.31225079111111- 81.68337447111092- 94.25078645333333- 90.25417567999999- 96.08188412444444- 95.47458208- 90.5837692444444- 95.8653500622222- 95.64492423111109- 84.13320177777757- 95.26236805333333- 95.92232542222222- 89.10013866666657- 94.9662645511111- 92.67509217777771- 71.88856424673747- 80.98001137603782- 79.36978196915749- 92.99565637603796- 91.01229549228951- 99.06937537366548- 84.37746676156588- 99.37687846975089- 97.84603274021353- 98.08053795966786- 97.09678478647687- 98.29024239620404- 99.44523833926452- 98.92821605575327- 99.49584816132857- 99.49584816132857- 98.23319650652432- 98.04707405693951- 92.72577508896798- 98.23969992882563],[]
