Orchestration architecture,Orchestration algorithm,Edge devices count,Tasks execution delay (s),Average execution delay (s),Tasks waiting time (s),Average wainting time (s),Generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Fog),Tasks successfully executed (Fog),Total tasks executed (Edge),Tasks successfully executed (Edge),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average VM CPU usage (%),Average VM CPU usage (Cloud) (%),Average VM CPU usage (Fog) (%),Average VM CPU usage (Edge) (%),Energy consumption (Wh),Average energy consumption (Wh/Data center),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Fog energy consumption (Wh),Average Fog energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Device),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
EDGE_AND_CLOUD,TRADE_OFF,100,2737.745,2.5209,97.11,0.0894,1100,1054,46,33,0,13,0,475,462,0,0,625,592,1826.0,475.0,1826.0,734.9500000000093,0.0,0.0,255.28145047723362,4.3839,1.9666,0,4.5437,3.7474,0.0364,0.3433,0.3433,0.204,0.102,3.2001,0.032,0,17.4072,99.749,-1.0,[99.73112155202823- 99.842683300572- 99.82996232804234- 99.87078005725554- 99.95536960776556- 99.35931188778014- 99.78725573678351- 99.78807035012787- 99.8708467703314- 99.43784284068335- 99.89866815811217- 99.85546782363316- 99.35929255731924- 99.63180359788359- 99.7726099611993- 99.25671957671958- 99.85500932627865- 99.81487266313933- 99.95597514638449- 99.8704615590829- 99.55921449029981- 99.71546027127891- 99.95639929453262- 99.35956498059964- 99.77240850088184- 99.54486788007056- 99.64042976045609- 99.75592798094308- 99.7007272239859- 99.54548007054673- 99.84432199498703- 99.84310432569892- 99.89803534411672- 99.78685449759095- 99.78637677966026- 99.7868821542938- 99.66451663976521- 99.82047891512565- 99.64100907715523- 99.92048454188058- 99.84423002896584- 99.92000334712868- 99.82104843696928- 99.77617707096417- 99.6529135727084- 99.9210468781401- 99.7984332351992- 99.88606915450042- 99.88727229256725- 99.65408331768022],[]
